mz,time,mz.min,mz.max,NumPres.All.Samples,NumPres.Biological.Samples,median_CV,Qscore,Max.Intensity,DW_140904_001.cdf,DW_140904_007.cdf,DW_140904_013.cdf,DW_140904_019.cdf,DW_140904_025.cdf,DW_140904_031.cdf,DW_140904_037.cdf,DW_140904_043.cdf,DW_140904_049.cdf,DW_140904_055.cdf,DW_140904_061.cdf,DW_140904_067.cdf,DW_140904_073.cdf,DW_140904_079.cdf,DW_140904_085.cdf,DW_140904_091.cdf,DW_140904_097.cdf,DW_140904_103.cdf,DW_140904_109.cdf,DW_140904_115.cdf,DW_140904_121.cdf,DW_140904_127.cdf,DW_140904_133.cdf,DW_140904_139.cdf,DW_140904_145.cdf,DW_140904_151.cdf,DW_140904_157.cdf,DW_140904_163.cdf,DW_140904_169.cdf,DW_140904_175.cdf,DW_140904_181.cdf,DW_140904_187.cdf,DW_140904_193.cdf,DW_140904_199.cdf,DW_140904_205.cdf,DW_140904_211.cdf,DW_140904_217.cdf
102.0550197,154.2720101,102.0548611,102.0554235,109,36,8.431,2.125851266,992512895.6,10646423,33057333.33,39131096.33,29027751.67,27402648.67,29663367.67,32307909.67,25651354,87060381.33,31674407.33,26850053.33,25012647,24059176.67,27923073,22883527,25479678.33,27473774,24336183.33,21580450.67,23442778.67,27486577.67,30251591.67,27274236.67,126897520.7,77924902,299994185,424419641.3,196686353.7,118471627.3,39992069.67,45255309.67,44230656.67,29826961.67,39269201,26925986.33,44417673.33,30483660.67
102.0553737,125.247096,102.0551239,102.0556273,34,11,10.05,1.951869383,55537632.63,23330905.33,9190541,0,0,0,5167331.5,6957997.5,0,16385948,0,0,10083770.5,8321477.333,10199478,6253767,7060693,7828948,0,0,8519432,0,0,0,14424426,15319150,0,29498168,0,0,7234330,5758373,6131862,0,5766610,0,0,7120270
102.0554204,125.376156,102.0551239,102.0563562,40,13,6.802,1.1843907,30013957.79,12169958,8867308.5,0,9070542,0,0,0,0,11847245.5,2747399,8398757,0,8220972.667,0,5927457,6870670.333,8043265,0,0,8571743,0,0,0,13750761,15972538,20040892,29837725,0,13155009,5597301,0,8459461,0,5969475,0,7070141.333,7046691.667
102.0554337,82.72644333,102.055311,102.0556423,47,14,12.7,2.159111927,25409142.54,4918930.5,5248262.667,12232173,8835074.667,0,0,8556881.667,4502368,0,0,0,6484570,5948548.333,0,3448323.667,3889163,7805688,0,10864263,6256264.667,11023190,11269538,2805125,0,25409143,0,0,0,0,6190844,7512476,0,12918568,4082423.5,0,5339327,7219863.667
102.0618043,123.4536684,102.0607998,102.0627654,106,36,6.031,0.875286287,153017333.1,0,13094814,14490237,7631377.333,9524533,9198374,9964926.333,9701189,45694932,8651407.333,8841262,6971453,5913041,9888606.333,4486201.333,5651586.667,5635582.667,5068175,4426215.333,5423608,5863817.333,4760097.667,4441988.333,51327382,43381170.67,49641560.5,85320025.67,27933986,60420283.67,19464830.33,16274219.67,18176961.67,11921915.67,13161043.67,9408252.333,14785166.67,12919859
102.0666428,587.0478515,102.0664042,102.066761,61,22,2.314,13.27915225,73977515.96,32979533,48191036,68117604,63665971,0,73723883,0,0,0,69346335,70417376.33,0,64603270.5,67827958.67,73014059,65220491.5,58918225,66797252,0,63330545,58726644,56767571.5,58899273,0,60914109,24098864.5,59192264,23869008.5,52319184,54611166,55488037,57443200.5,50935583.33,55776037,56112004.67,58233668,51361822.67
102.0666687,152.6464657,102.0664466,102.0668129,106,36,3.82,7.391159559,65256446.23,36945402.33,49551457.67,48916927.67,45787068,48825405,47042090.67,46601880,45265571,52828901,46134520.33,56854772,49439402.33,42231496.33,46158652.67,52740981.67,50273779.33,45284104.33,46935124.33,49574482.67,48663739.33,39390676.33,39744018.33,40006984,44919398.67,46006350,43403725,41854952.33,44618456.5,43177375,43728096.33,50172997.33,47325137.33,50504586.67,39956987.33,44826260.33,40080631,37397846
102.0666729,75.94536355,102.0665735,102.0668909,110,37,5.819,5.548073547,75698790.48,38546736,36035462.67,39495636.67,30332493,68353798,42642417.33,42274388.67,46494556.67,71257224.67,53885821.33,59470859.67,72126010,47058897,57893127,44631709,59865731.67,56565311.67,38728351.67,33826978,43513333.33,33034163.33,64603519,51290291,59114344.33,36869663.67,48639736.5,46404851.33,47978796.67,31854021.67,39089293.33,55460713.33,49997913,40368441.67,38143472.67,64716096.67,38503243.33,37767028
102.0667209,434.1748377,102.0664789,102.0667848,53,18,10.62,3.18766378,16547620.91,0,0,0,0,0,0,3505931,10017166,0,14741602.5,11621974.67,0,9246779.333,11231360,11680524,12259542.5,5776687,10073521.67,0,13006421,13247982.5,13124220,13007354,0,9202740.5,0,13395941,0,12013484.5,11048019.33,11277676,11858763.5,14096953,11769307,10580340.33,12164334.67,12447257
102.0917281,586.316614,102.091612,102.0919676,31,8,7.578,2.92058158,20966437.26,13393746,20966437,0,12144217,0,0,13749073,13389292,13697377,0,0,10757422,0,13655804.5,12261101,11200886,14291563,0,0,0,0,10797951,8656298,15666520.5,14655547,15188862,6440019,6226821,12273715,11710617.5,0,9042335.5,14888534,0,0,0,13125447.5
102.0918166,157.5139206,102.0916012,102.0919376,54,18,6.102,4.950091976,89397687.28,67316322,67973745,51838326.67,70524139.67,54327394,58565235.33,55031951.33,55625085,50551557.5,49631340.5,0,44610118.33,0,46534984,64007601.5,50337811,45631028.5,55140218,0,50474799,63201124,69746244,47306382,41747776.5,71142718,0,51124485,35411080.5,38975298.33,61589693,0,79515801.5,0,57051402,26283674,0,0
102.0918431,426.1152983,102.0916846,102.0919624,17,2,14.94,0.864350014,147725160.3,0,0,0,21948500,0,11739223,0,8643388,0,0,0,0,0,7709470,6569003,26137858,8822132,0,13397567,0,8294477,0,0,14375861,0,0,15726814,0,5366012,0,0,147725160,0,0,7368129,0,9772069
102.0918708,546.7712203,102.0917024,102.0919501,82,29,5.022,8.654008743,96159844.6,0,91285157,87975010,86152608,75173573,36144513,82067942,74431140.5,52365228.33,71943046.67,49876219.67,73976529.67,52202497,13135306,49680178,32555494.33,40306775.5,75915973,79217777.5,19809825,64217522.33,85960343.5,83092757.33,85738424,89403831.5,78097332,39020337.67,73125191,77117572.5,87533511,77861771,43029392,77756909.33,73635612.67,72331429,67917238,79157264
102.091878,381.034353,102.0916705,102.0919441,29,6,5.786,3.980634999,133855196.7,95315941,0,0,91530999,0,0,0,79362103,8430787,87069016,14405674,97677497,0,5808784,4389036,129274282,12428872,70679625,108417296,116712228,10810563,0,121907453,9225304,125460802.5,0,0,73991075.33,0,0,0,0,0,0,0,4966232,6630493
102.128225,534.7087667,102.1280962,102.1283966,24,6,17.98,1.412804139,5571724.177,0,0,0,0,4578294,0,0,0,0,4700257,3435792,3256010,3268581.667,0,0,0,2678348,0,0,2509021,2742773,1740776,0,1554247,0,0,2244881,0,0,0,4165128,2317999,2469102,0,2251610.5,0,3014511.667
102.1282289,193.1457296,102.1280011,102.1283637,38,11,10.23,2.381942068,7042414.086,3032265.5,7042414,4364359,4206818,3066544,4104440,2391829,0,2987802,5113653,5949184.5,6039769,2388729,3992539.5,6361103,5676364.5,4349720,6441523,5027073.333,5421591,0,0,0,0,0,0,2726900,0,0,4617909,3234929,2966730,2375757.5,0,4720694,2132739.5,0
102.5096495,560.1911316,102.5094287,102.5097455,39,12,5.479,5.423160537,9472191.424,8979467.5,8194174,4311930.5,4001316,5458124,0,5551321.667,4365895,0,4522809,4142069,0,5291153,4578452,5455901.5,5744499,5364952,0,0,5703337,4832903,4356071.5,4834951,0,0,0,0,0,0,3159121,2941564.5,3565401,3717215.5,3838069,4418714,0,5128787
102.5248522,124.4744227,102.5239542,102.5256534,26,8,29.97,0.185661244,16532176.65,0,0,0,0,0,0,0,0,8184609,0,458061,0,0,0,0,0,0,0,0,0,0,1860246,0,10316868.33,4933773.333,0,7890726,0,8720428.333,2731048,2778066.333,3547893,0,4077619,1260338,1425677.333,0
102.52847,125.4817141,102.5276454,102.528803,105,35,31.11,0.28434704,21996162.42,0,5224654,3768973.333,1640230.667,1614418.667,2795813.333,2185582.667,1843273,9745425.333,2806847,2283804.667,2306334.333,3019975,3811665.333,1832878.333,1823841,1685108.333,1856271.667,1893607.333,1885151.667,2155059,1337377.333,1936142.333,16541450.67,13221737.33,13253061,17664237,5583780,16105051.67,5506764,5414358.667,5041668.333,4399086,3964640.333,2582314.333,4675524.667,3456544
102.5328589,187.8951736,102.5325796,102.5330631,18,3,17.31,0.610796459,174700819,0,16119547.5,0,0,0,19725418,20180206,0,0,0,20572112,16832936,0,19111863,18376512,0,0,0,17475104,0,0,18833661.5,0,0,0,166482015,24511218,174700819,0,21526702,0,19434577,16526068,0,0,0,0
102.5328975,122.6901778,102.5326512,102.5330861,106,37,2.946,8.332167068,358121441.5,11419364.5,84437942.67,93743013.33,57266801,64164356,57720289,65750442,61774842.67,290466184.5,66153271,58937308.67,47359715.33,45048328.67,68266346.33,36407226,43780765.33,44017546,41494730.67,35785079,42022115,44685701,38813799,36856386,298079177,223149473.5,159434199.3,343691759.5,134741719.3,342758235.3,108493102,101719677.3,107568378.7,75458877.33,84526471.33,64980631.33,94293437,81997779.67
102.5329153,480.1298821,102.5327298,102.5331409,26,6,6.317,2.721660149,43856643.86,17860677,25285558,0,25457653.67,27710894.33,34408416.5,32643454,38740889,30967496.5,38237756,32979578,0,0,0,28042927,0,0,27102622,36415906,0,0,35667914,0,0,0,0,0,0,34490392,35152652.5,43856644,43358678,0,0,0,0,0
102.5329382,477.3653262,102.5328,102.5331217,36,11,19.55,1.489263318,31929687.6,6396242,0,10300886,6113037,9262939,0,11466103,6371357.5,0,19045853.5,10073701,9088769,9545875,0,7493943,6699347.5,10727124,7426208,11011980,7382239,9626196,8138447.5,9415324,0,0,0,7577965,0,0,9469898,8806905.5,8772634,0,0,10885365,0,0
102.5359618,122.9365658,102.5357018,102.5360647,110,37,1.744,16.20667778,2448349825,70463345.33,530482387.3,614947092.3,338980531,385907766,341917144,395881883,369899044.3,1674207005,388890946,356670375.7,282906290.7,259023002.3,410413664,208333691.3,249577181.7,254743862.3,232843084.7,194845260,239951511.3,262620185.3,220767258,204224592.3,1784389237,1358163775,1092961342,2057568501,1155149831,2193508895,686946586,648875904,680731503,477741653.7,518631208.7,389203076.7,582630969.7,504552764.7
102.5360075,192.8711418,102.5359447,102.5360605,24,5,7.481,7.325182532,49210086.21,42800452,38109653,37767298.5,49210086,46576285,0,0,45399578.5,0,0,43429034.5,37444486,43695205,44221643,32779364,0,0,0,42414211,42753348,43444705.5,35361207.5,36615082,0,0,0,0,0,0,38612530,0,0,0,30414243,33886056,0,0
102.5360165,193.0780739,102.5358079,102.5360726,57,19,5.072,7.59255658,54218917.17,32466022,42509285,46837945,49539262,46170848,50190819.5,0,44395085,40478714,45296198.33,44848564.67,43174651,41642214,41394242.67,45648274,39733338.5,38249573,42120336.5,38198714.67,41092133.5,40369696.67,39234956,38506372.33,0,0,0,0,0,0,43741381,0,39629316,36324629,39308358,34332978.5,0,36470850
102.5360262,482.5484492,102.5358983,102.5360931,23,5,26.11,1.307591045,252583199.4,42779080,0,61995237,50399826.67,34839067,54181886.67,233854166,0,0,0,0,0,0,0,26224794,25687836,35315183,0,32576069,0,38315211.67,30688974,0,0,0,0,0,0,0,156183182,0,0,0,0,37527311,0,0
102.54347,124.4249688,102.5431787,102.5436516,102,34,21.15,1.022472617,22063981.52,0,5064809.333,4576344,2273435.333,2102344.333,2217156.667,2118034,2630230.667,13265833.33,2997288.667,2630645,2367055,2689436,3572908.333,1129357,1465603.333,1424571,1450861.333,1509156.333,1787500.667,1655394.667,1232600,1040955.333,12018243.33,11590630,5638785,16954298,5004806,15498536.33,5798671.333,5029853,5583428.333,3899854,4135781.667,3101049.333,4285586.333,4900840.667
102.97068,313.376622,102.9704524,102.9707512,57,21,18.19,2.086205916,6554967.245,0,3833394,4967766,4516374,4689213,4551407,645982,4354769,2909730.333,3464687,2496129.5,1890745.5,5317255.333,5170812.667,4211469,2405591.5,4960433,4895589,4591124,3886123.5,4310574.5,3649747,4309994.5,5395949,4027554,0,0,0,4836329,4635129,2427132,3812846.5,5029060.5,2487072.5,5211943.5,4128219,4515514
103.0322831,196.4937313,103.0321468,103.0324493,14,1,0.4618,15.39224996,11000998.93,1292779,0,4081968,0,0,0,0,3762200,0,0,0,0,0,5256062,3404795,3673188.5,2434701,3385752,3024193,0,0,4059855,4351640,0,0,11000999,0,0,0,0,0,0,7044103,0,0,0,0
103.0322842,122.4324108,103.0320744,103.0333089,108,37,3.739,2.286142978,192757610.4,5359346.5,43195267.67,51294339.67,29157351.67,33162653.33,27560643,33724049.33,32447429.67,141902847.7,32333584.67,31667025.67,23400256.67,23082265.67,36749983,18774046.67,22443672,22727093.33,21573172.33,18214079.33,21278929.67,24093989,20523554.67,18988881.33,156308208.7,116911435.3,98586873.5,168850068,77792253,186651777.3,55907208.33,56453206,57172615,42958904.67,44984097.33,35254714.67,51621997.33,45059113
103.0323033,403.5699799,103.0321201,103.0324595,17,5,22.5,1.186393745,9624805.636,6392836.5,6642507,5692709,0,0,0,0,0,0,0,0,0,3849239,0,5663511,9141735,4311768,0,0,5032793,4849833,0,5984283,0,0,0,0,0,0,0,0,9624806,0,0,5802874.5,0,0
103.0323544,508.8107235,103.0321149,103.032485,15,2,25.47,0.435835335,24666819.87,7152613,0,6268492,0,7635135,9813444,0,7968092,0,0,0,0,6653619.5,0,6548597,0,4563211,0,0,6695584,7557339,0,5984173,0,0,24666820,0,0,0,0,0,0,0,0,0,9288904,0
103.0375999,123.260579,103.0374373,103.0378257,108,37,6.59,4.120966062,88114081.77,5167074.333,14942895,16939181,8841515.667,9871015.333,9316760,11141554,10597466.67,63722649,11422812,9910470.333,7683731.333,6677610,13052151.67,4720753.667,6684861,6282704,5886615.333,5149612.667,6744107.667,7373779.667,6040208,5308591,63000881.33,46308438,37625152.5,64742297.5,36315673.5,83783239,21220478.67,20460342.67,22543532,14983194.67,16177558,11253197.33,19101723.33,16123466.33
103.0376688,504.8716474,103.037429,103.0379098,26,6,18.24,0.811318335,10710532.63,0,6484547,3455396,0,0,0,4674877,0,0,2149564,0,2501063.5,1614675,0,3113572,0,2493214,2802030.667,2652186.5,0,0,2238224,1881013,0,0,10710533,5759351,0,0,0,0,0,3697338.5,3919382,1758914,3327879,2580213
103.0507464,126.4334174,103.0506323,103.0509282,108,37,5.521,6.448790663,179863526.9,23936300.67,47502700,56169168,36807600.67,41906611.33,34473743.67,43548685.33,34803868.33,121622108.3,40680083.33,33284739.33,29544888.33,25683435,39025395,23542706,27958207.67,26094372,24880270.33,21642857,26082366.67,25496467.33,26396968.67,21760664.67,143765052.3,113002253.7,153377788.5,160714491.5,108005805,147566581.3,59605325.33,61206484,66889861.67,46068404.67,50033431.33,36142600,52384122,42896927.67
103.0547127,73.41998595,103.0546483,103.0547563,106,36,1.945,49.27143983,65639148.26,33358975,40635554.67,30187058,24287305,32347053.67,36195243,38837611.33,32917127.67,36572490.33,34187006,33295055.67,44483449.67,39794528.67,37199482,47160172,61067816,43411872.67,33909021.33,41829362.33,43141678.67,46493440.33,31227205.33,45039810.67,55779952.67,41586697.33,44703669,42896386,61445135,35339724.33,34887985.33,36072296.67,34803471,27317692.33,32337702.67,39731615,46576063.33,41170928.67
103.0699814,164.0107532,103.0698059,103.0701698,39,12,18.08,1.441161482,7246150.271,869300,1809334,0,1868022,7246150,4993914.5,0,0,5999748,4014374.5,5767098,1469123.5,3915751,5200540,0,3173492.5,4987932,0,2486579,2501502,0,2992830,3942125,0,0,0,0,0,0,4989014,4995607,3776237,3185778.5,2799649,5337880,5036178,6542639
103.0699991,555.3948704,103.0696609,103.0701889,53,19,35.48,0.590348354,9336241.865,0,6445268.5,3107361.5,3001183,2540331,2232829.5,3110834.5,605635,0,5370929.5,5224855,2274186.333,1559521.333,3046008,3187022,2612087,3509595,2958896.667,1736294.5,3517987,1396601.5,3692321,2596230,2096557,0,0,0,0,3031681,3561327,1894649.5,1078210.5,1864734,2297806,1321043,3530460,0
103.0700222,524.4635327,103.0698337,103.0701728,48,13,28.16,0.87397812,6853476.313,0,2438752,0,2910602,5372140,4278872.667,2000239.5,1999502,3293246,1702598,4661208,3069330,4797165.5,5084861,5293539,4069484.5,5146994,2918806,3313386,4137589,1840874,1238669,6853476,5380891,1894872,0,469467,0,4483184,3020202.667,3707668,1894332,2858390,2925294,2652565.5,5308123,2132109
103.0700243,31.29809183,103.0698622,103.0702144,40,13,41.67,0.682535917,2528145.755,932482,742321.3333,601710.6667,577762,0,361958,784771.3333,1472967.5,0,950582.5,0,640998,513791,0,753488,0,0,962411.5,0,118589,623516,0,0,306284.5,946677,0,776773,0,624688,981567.5,0,0,0,386575,0,599392,467346.5
103.0700866,74.57766752,103.0698867,103.0703439,43,12,10.95,1.718389826,12448172.14,0,0,3994467,4590368,5252842.5,4268386,4026392,0,5322968,4352988,6114135.667,0,4421456.5,8721722.5,0,5472108,6070194,4701609,4395089.5,3942589,0,5342259.333,4293272,5658534,0,6647849,0,0,4598288,4516820,4217840,5199604,3305855.5,3027920,1418763.333,3917749,3523941
103.0951629,173.9938748,103.0948681,103.0954247,56,20,38.69,0.511809047,15806126.49,0,0,0,3401887.667,3494784.5,2327493.333,2806989.667,2437295,5469740,2166791,5415054.667,2236237,3251953.333,1504291,1386632,3673383.5,2118832.5,3246575,5513596,3656952,3442596,5427606,3093031,10369586,3724322,15806126,0,0,0,0,3946853,3788942,3925338,3546957.5,3207180,4040329,2335541
103.0951768,403.1024126,103.0949233,103.0954311,21,4,14.82,0.78068053,5067697.566,0,2242624,3092179,0,0,866280,1622470,2716293.5,0,2049523,0,0,0,0,3360012,5067698,0,0,0,0,2482120,2658494.5,0,0,2967823.5,3578301,3176253,0,2432372,1786114,953751,0,0,0,0,0,1931692
103.0951831,367.4666777,103.0949584,103.0952578,28,5,18.54,0.991200795,9852682.373,8335686.5,0,0,0,1245608,0,5006789,4512796,0,0,0,0,4958575,3424660,0,6049067,5533896,4374840,0,3098176,0,3973650,0,0,2657561,5690196,5427367,4544941,2558545.5,0,4709835,4111059.5,2337089,4975851,4816518,1262180,5837327
103.095198,494.0933632,103.0949748,103.0954996,43,11,14.61,1.02926996,6282278.131,0,2250517,5130367,6282278,5623321,4680545,4625869,3080091.5,5291475,2742452,2517003,3546873,2981897,3651753.667,2582740.5,2863430,0,5839340.5,5974028.5,0,0,5793314,5538910.5,0,2028382,2538135,4838232,4931015,0,4677605,4964812,4221954.5,5545139,3395642.5,0,4663405,3208372.667
103.095229,537.5875995,103.0951485,103.0954453,20,3,23.35,0.666702332,3698317.732,0,0,0,0,917661,0,0,0,3698318,0,740499,0,2609511,3149815,554607,0,0,3223992,1001018,660777,0,0,626192,0,559851,0,0,0,0,793008,827977.5,408443,2645124,0,1249092.5,0,2019547
103.5080085,556.2425308,103.5079061,103.5082539,38,12,22.5,1.248547751,3746750.457,0,1820539,0,0,2242786,1571606.5,0,864701.5,0,3225500,1794893,3105324,2605811,2563653,1812783,3114589.333,2893905,3251180,2885888.667,3575552.5,1606417.667,2751764.667,0,0,0,0,0,0,0,0,0,0,1714556.5,0,0,0,3098355
103.5080173,559.4427316,103.5072308,103.5082571,46,14,14.55,0.631813991,7206361.192,4535098,4088774,664326,5863058,4657609.5,5527038.333,6886871,3553080,1545472.5,5308407,3923236,5003974,5828059,1092823.5,5349063,4838255,0,4830582,4815152,0,5992060.5,0,4313677.667,0,633177,0,0,0,0,0,4018828,0,5305434,0,1587340,3108526,2938442
103.5323638,123.4289882,103.5315782,103.532466,102,34,26.97,0.431734711,42455369.66,0,6518488.667,9010991.667,4653638.333,6438946,5194666,5937381,5335106.667,23293344,5772174.667,5699358,3863127,6403589,10794598.67,4772852.333,10515398,3418962,4800788.667,2504942.667,3289718,3495411.667,2792603.667,2555977.333,28265671.67,22504070.67,0,28005944.5,257685,36312663.67,10504701.67,9558326.333,17526429.67,9629688.333,11489688.67,7447044.333,10311775.67,12350639.33
103.5484139,116.1550421,103.5482833,103.5485879,104,35,4.553,7.49674025,769766229.8,133203835.3,244690790,224905174.7,154640742.3,203515252.3,148812440.3,181303222,145934632.3,614728275.3,174183183,153400095.7,138609469,111718642.3,178764985,100581418.3,113041119.7,114098908.7,96331972.67,86315009,106362817,90102609,113984923,92823363,631967879.3,391195306.7,655419708,0,535576182,593279384,216153131,235362928,254647530.3,158967292.3,163367362.7,161503672,180381682,158410413.7
103.9556761,106.26313,103.955503,103.9558672,46,14,26.49,0.980705716,3278233.276,3278233,680721,1651767,1293206,1053647,0,1056346.5,1313820.667,0,1985811,1353091,2147383,1369726,627399,1216886,0,1333176,1217578.5,906899.5,582401,1538647.667,1427196,1146162,0,0,0,0,0,0,1686352,1589475,1924208,893299.6667,940472,1766480,0,0
103.9556844,41.752083,103.9554289,103.9559146,24,6,49.57,0.323094997,2614799.987,0,0,672546,631068,0,0,1887971,957120,1485789,891916,0,0,1248823,0,0,0,0,0,0,0,0,0,0,1484594.667,1337615.667,1499754,1400480,1472217,2444663,0,0,2614800,0,2062052,0,0,0
103.9557235,561.5790467,103.9553599,103.9559075,31,10,6.524,2.806131128,7736231.215,5672495,7734720.5,5246130,5424091,0,0,2880847.5,1954122,1496269,0,3823847,0,4152300,0,2236867,5757494,4102668,1695010,0,7242518,7068119,4990405,2406383,0,0,0,3780974,0,4683704,1827985,0,0,0,1221802,0,0,0
103.9557291,516.5635958,103.9555388,103.9559204,46,15,4.234,6.262605862,20246734.96,14878286.5,6618980,7025388.333,6445685,5920759,5936711.5,5929347,5584138,5406853,0,6061153,0,6779909,0,0,0,0,0,6292858.5,7083152,6685684,0,6358203,4731239.5,5034492.333,0,4061922,4876241,5478877,6578870.5,5443564,5891685,0,5834065.333,6703753,5842791,7382564
104.0307344,122.6184493,104.0305393,104.0308306,106,37,1.636,22.63411817,704212958.4,28132884,138125914,160771183.7,93627185.33,105366365.7,91715805.33,109893781.7,100896561,383458181.5,106175728.3,98111720.67,79680678.33,73784758.67,113317699.3,61601279.33,72860208.67,72677460.33,65316210.67,58942307.67,69122319.33,74775904.67,64148647.33,60027216.33,490013325.5,350525604.7,341271367,631453773.5,237389131.3,559899627.5,179047075.7,172116666.7,179566136.7,126661867.3,137695630.3,104351497.7,154999768.3,136471326
104.0307474,191.69809,104.0305205,104.0308688,20,3,45.36,0.295378133,235713937,3907943,0,0,0,0,0,11476878,12288304,0,0,0,10827751.5,0,10372195,0,0,9210480,0,0,8527801,10521255,11723751,10013847.67,0,0,149322862,0,200591545,0,11849946,0,0,0,10497694,0,11284829,12583267
104.0307571,480.3860012,104.0306907,104.0308312,22,8,5.455,14.6696725,69037550.22,30150203,42660097,57398208.67,58133102.33,50563237,55422516.5,54149792.5,59483074.5,54175857,69037550,0,66118184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60905443.5,0,0,0,0,0,0,0
104.0308226,476.2345103,104.0307313,104.0308865,24,3,24.07,1.036993152,20205627.88,0,0,0,14826086,0,0,11532450,12190777,0,0,0,0,7527015,6680095,14167783,16285301.5,5989230,11523779,6373634,14163296,15174311.33,14433713,15411626,0,0,0,0,0,0,11545066,0,16019419,0,16020742,16067849,14476310,19403209
104.0488544,116.591435,104.0486126,104.0489283,108,37,11.52,2.92858367,105490254.8,12547839,23706685.33,27341984.67,15344260.67,22292208,16238298.33,20072711,15290422.33,73465917,17827399.33,16363056,14486865.67,11252886.67,18567756,11436532.33,12205565.67,14950205.67,9157856.333,7751533.667,10786475.33,8924726,12551084.33,10923390,79345156.67,41749466.33,77275966,93287599.5,48262899.33,62480928.67,23121257,26719076.67,28732792.67,15360306.33,17426788.67,17169352.67,20629822.67,16763456
104.0580818,74.66254891,104.0578985,104.0582417,47,13,21.47,1.167929545,8137657.759,0,3585178,0,0,0,2307277,3451161,5269621,0,3079320,3965357.5,0,2804524,0,3571639,4817953.667,6929442,4168629.333,4814264,2822381,4003806.333,2187715,4557621.5,1842783,8137658,0,2989447,3705059.5,2871736,5338107,4710496.5,2719308,2267009,3151961,3941316.5,3239002,2752809.5
104.071058,76.8073253,104.0709552,104.0712959,107,37,6.107,5.16450718,174914453,113011902.5,88126169,56021802,83476300.33,74315198,71897802.33,59340125,91715771.33,135232734.3,88593788.33,96473311.33,70850362.33,66245445.33,103192720.7,94666063.67,106668641,119235992,61195054.67,67119162,104294434.3,52000072.33,38996279.67,104460258.3,107167313.7,65311597,137765080.5,147070780,110598780.5,78825402.33,66114809.33,126035271,81647064,92366213,71052528.67,84139965.67,60412581.33,78905200.67
104.079195,62.74298617,104.0790315,104.0796203,64,23,14.07,1.351060055,17401185.87,11141163.5,6380742.5,2470165,6448021,5708281,1859199,4643325,4238402,0,3024683.333,2328217,6808422.333,2296677.667,3593533,2958192,3312924.5,8427219,2813593.667,2986141,2697311,3130408.667,2943034,5689916,0,2317870,5143898,7731391,3400265.5,2848818,2790144,3970873,0,2335028,2407490,3234184,2245338,6703617
104.0931432,63.89089082,104.0924113,104.0934762,26,5,6.651,0.845777311,10333172.3,6834457,0,0,0,4109141.5,2802840,5492710,0,0,3109874,0,6435311,3391094,0,0,0,0,2693812,2801576,0,2386676,2427040,0,0,3562002,7202017,8662636,4376985,1526439,3577305,1451189,0,0,0,0,10333172,7159095
104.095826,63.4003685,104.0952295,104.0962247,80,28,21.02,0.521678484,17276031.09,9409207,9519112.667,5852331.5,4793386,7208382.667,3769141,8914476.667,8644722,0,4506096,5158591.5,6456156,5318024.667,12142056,8429670.5,4125281.667,11705513,4561465,4952741.667,5773973.5,4426931,6765260.667,6830182.5,5869578,4774459.5,7158024.5,13956981.67,5975628.5,3747626,4730474.5,6047169,8937845.5,4647066,5988387,6149516.333,6607727,10175791.33
104.0998359,62.4017356,104.0996698,104.0999683,111,37,6.848,5.067610827,75603551.64,28899124,32234249.33,14708230,10676472.67,21734349,15266882.67,24631020,24262245,26367224.67,12026344,15764294,24209618,12828312.33,23071484.67,18379379.67,12119721.33,31094765,14487138.33,18010819.67,15976006,13665066.33,16765442.33,18481628.67,12524600.67,14793546.33,44485968.67,41015122.33,20828152.67,15291124.33,18933598,17925013,16926009.33,13457469.33,14645752.33,16704349,17378747.33,30815928.67
104.1075084,71.63222217,104.1072235,104.1075754,111,37,4.779,6.158832863,4596883406,1413957521,754645139,427148834.3,349635944,669718437,438041280.7,802805774,721063659.7,498297049.7,449462687.3,429327654.7,785341114.7,390864459,746018752,554457676.7,421493582.3,1338113385,504341394.3,550576517.3,500381234,459091382,529592845.3,549385763.7,377823164.7,469215671,1479343567,1906460939,1644887482,276649497.7,449988473.7,547986950,514617282.7,385943360.3,443472859.3,505324148,514922266.7,775091704
104.11512,62.72261871,104.1150098,104.1153243,109,37,21.25,1.580703188,45047441.64,34274896.67,25448014.67,15153451.67,14614119.33,20275356.67,15628285.33,23613060.67,24056852.33,25910161.33,13462799.67,17283373.67,23815138.33,12244724.33,25682002,18932113.33,11412059.67,28471612.67,17222132,15904543.33,14896943.33,14364683.67,15658159.33,22615030.33,14441799.33,16419928,33232092,32942320.5,26015545,19754252.33,19135982.33,20470145.33,22004946,16445507,20234710.67,15771039.67,20407382.67,32795887
104.1358601,63.06024293,104.1356369,104.1360503,64,22,22.23,1.165166709,10690403.27,5848520.5,6191724.5,4088963,1337362,5034220,1827678,7328355,6047277.5,0,2921451.333,3813948,5103469,3048710.333,5634868,3107253,4288515.5,9656230.5,2951214,3246007.5,2372016,2468901,5883888,4280890.5,7422067,3674260,7281569,7375156.333,3171139.5,2559228,3973880,3412000.5,0,1353896,2608389,3538017.667,3534647.5,7832476.5
